"id","breed_primary","breed_secondary","age","sex","name","size","original_state","final_state","file"
46019249,"Pit Bull Terrier",,"Baby","Male","Parker","Medium","Georgia","Wisconsin","pitbull"
46019185,"Labrador Retriever",,"Baby","Female","Pam","Large","Georgia","Wisconsin","labrador"
46019182,"Labrador Retriever",,"Young","Female","Stella","Medium","Georgia","Wisconsin","labrador"
46019164,"Labrador Retriever","Hound","Baby","Female","Tiana","Large","Georgia","Wisconsin","labrador"
46019155,"Labrador Retriever","Hound","Baby","Female","Pocahontas","Large","Georgia","Wisconsin","labrador"
46019140,"Labrador Retriever","Hound","Baby","Female","Jasmine","Large","Georgia","Wisconsin","labrador"
46019129,"Labrador Retriever","Hound","Baby","Female","Elsa","Large","Georgia","Wisconsin","labrador"
46019109,"Labrador Retriever","Hound","Baby","Female","Belle","Large","Georgia","Wisconsin","labrador"
46019102,"Labrador Retriever","Beagle","Baby","Female","Athena","Medium","Georgia","Wisconsin","labrador"
45412230,"Shepherd",,"Young","Female","Sam","Medium","Georgia","Wisconsin","german-shepherd"
45412027,"Boxer",,"Adult","Male","Bernie","Medium","Georgia","Wisconsin","boxer"
38050885,"Pit Bull Terrier",,"Young","Female","Skyy","Medium","Texas","Connecticut","pitbull"
36508983,"Shepherd",,"Adult","Female","Selima","Medium","Egypt","New York","german-shepherd"
45761362,"American Bulldog","Labrador Retriever","Adult","Male","Kaydo","Large","Georgia","New Jersey","bulldog"
45186527,"English Setter",,"Adult","Female","ANNA","Medium","Greece","Virginia","setter"
45245792,"Labrador Retriever",,"Young","Male","Hank f/k/a Blue Bunny","Small","South Carolina","Maine","labrador"
44353029,"Jack Russell Terrier",,"Adult","Female","Olive","Medium","South Carolina","Maine","jack-russell"
46038222,"Labrador Retriever","Pit Bull Terrier","Baby","Female","Joy","Medium","Mexico","Oregon","labrador"
46036062,"Mixed Breed",,"Young","Male","James Bond","Medium","Mexico","Oregon","mix"
46035982,"Mixed Breed",,"Young","Female","Stormy","Medium","Mexico","Oregon","mix"
46035903,"Mixed Breed",,"Adult","Female","Carnival","Medium","Mexico","Oregon","mix"
46026268,"Labrador Retriever",,"Adult","Male","Bowie","Medium","Mexico","Oregon","labrador"
46026254,"Mixed Breed",,"Baby","Female","Dotti","Medium","Mexico","Oregon","mix"
46026211,"Mixed Breed",,"Baby","Female","Delilah","Medium","Mexico","Oregon","mix"
46015077,"Pit Bull Terrier",,"Baby","Female","Paty","Medium","Mexico","Oregon","pitbull"
45956393,"Mixed Breed",,"Adult","Male","Simba","Small","Mexico","Oregon","mix"
45955814,"Mixed Breed",,"Adult","Female","Giselle","Medium","Mexico","Oregon","mix"
45955635,"Husky",,"Adult","Female","Kona","Medium","Mexico","Oregon","husky"
45922957,"Mixed Breed",,"Adult","Female","Millicent","Medium","Mexico","Oregon","mix"
45920810,"Shepherd","Collie","Young","Male","Fozzy The Bear","Medium","Mexico","Oregon","german-shepherd"
45848964,"Terrier",,"Baby","Female","Lola","Medium","Haiti","Rhode Island","schnauzer"
45275400,"Hound",,"Baby","Female","Luna","Medium","Haiti","Rhode Island","beagle"
45275299,"Hound",,"Baby","Male","Max","Medium","Haiti","Rhode Island","beagle"
45275207,"Hound",,"Baby","Male","Jack","Medium","Haiti","Rhode Island","beagle"
45275176,"Hound",,"Baby","Female","Cafe","Medium","Haiti","Rhode Island","beagle"
45274957,"Hound",,"Young","Female","Ginger","Medium","Haiti","Rhode Island","beagle"
45273812,"Hound",,"Young","Male","Fred","Medium","Haiti","Rhode Island","beagle"
40564596,"Pit Bull Terrier",,"Young","Female","Louise","Medium","Texas","Maine","pitbull"
45662979,"English Pointer",,"Adult","Female","Lilly (PA)","Large","North Carolina","New Jersey","pointer"
45924231,"Hound",,"Young","Male","Hoshi","Medium","Hawaii","Washington","beagle"
45909552,"American Staffordshire Terrier",,"Young","Male","Kaikea","Medium","Hawaii","Washington","pitbull"
44815307,"Miniature Pinscher",,"Adult","Female","REECE","Small","North Carolina","New Jersey","miniature-pinscher"
45781491,"Mixed Breed",,"Young","Female","Bella","Medium","Honduras","Michigan","mix"
44752730,"Pit Bull Terrier",,"Senior","Male","Conan","Small","Texas","Utah","pitbull"
45977102,"Australian Shepherd",,"Young","Female","Willow a Special girl!","Medium","Texas","Massachusetts","australian-shepherd"
45977029,"Rhodesian Ridgeback",,"Adult","Male","Big Ed, a kind LOVING boy!","Large","Texas","Massachusetts","labrador"
45975363,"Terrier","Shepherd","Young","Female","Amber, sweet and petite","Medium","Texas","Massachusetts","schnauzer"
45892869,"Chocolate Labrador Retriever","Staffordshire Bull Terrier","Young","Male","Keanu, docile and smart","Medium","Texas","Massachusetts","labrador"
45958002,"German Shepherd Dog","Shepherd","Young","Male","Klaus, young, smart, playful and friendly","Large","Texas","Massachusetts","german-shepherd"
45929708,"Labrador Retriever","Boxer","Baby","Female","Aqua, playful and fun!","Medium","Texas","Massachusetts","labrador"
45911391,"German Shepherd Dog",,"Adult","Female","Harmony","Large","Texas","Massachusetts","german-shepherd"
45832428,"Staffordshire Bull Terrier","Labrador Retriever","Young","Female","Julie, kid and cat lover sweetheart","Medium","Texas","Massachusetts","pitbull"
45263219,"Pit Bull Terrier","American Staffordshire Terrier","Adult","Female","Marley, from an ugly duckling to a beautiful girl!","Medium","Texas","Massachusetts","pitbull"
45259159,"Shepherd","Labrador Retriever","Young","Female","Emma","Medium","Texas","Massachusetts","german-shepherd"
44807703,"Shepherd","Labrador Retriever","Adult","Male","Simon, an easy going, happy boy!","Large","Texas","Massachusetts","german-shepherd"
44671687,"Labrador Retriever",,"Young","Male","Henry a happy boy!","Medium","Texas","Massachusetts","labrador"
44247692,"Australian Shepherd","Retriever","Young","Male","Jason","Large","Texas","New Jersey","australian-shepherd"
43819633,"Plott Hound","American Staffordshire Terrier","Adult","Female","Dolly, is looking for LOVE!","Medium","Texas","Connecticut","labrador"
43819613,"Plott Hound","Staffordshire Bull Terrier","Adult","Female","Dolly LOVES to play ball!","Medium","Texas","Massachusetts","labrador"
43819654,"Plott Hound","American Staffordshire Terrier","Adult","Female","Dolly, a LOYAL, loving Companion!","Medium","Texas","Pennsylvania","labrador"
45980381,"Labrador Retriever","Hound","Baby","Male","Joshua, loves to SNUGGLE!","Medium","Texas","New Hampshire","labrador"
43819592,"Boxer","American Staffordshire Terrier","Adult","Female","Dolly, a LOYAL dog!","Medium","Texas","Vermont","boxer"
45980363,"Labrador Retriever","Hound","Baby","Male","Joshua, has sweet, loving eyes!","Medium","Texas","Washington","labrador"
45837603,"Labrador Retriever","Plott Hound","Young","Female","Nicole","Medium","Texas","Washington","labrador"
45837591,"Labrador Retriever",,"Young","Female","Nancy","Medium","Texas","Washington","labrador"
45837565,"Labrador Retriever",,"Young","Female","Ninfa","Medium","Texas","Washington","labrador"
45837444,"Labrador Retriever",,"Young","Female","Nelly","Medium","Texas","Washington","labrador"
45404457,"Labrador Retriever",,"Baby","Female","Athena","Medium","Texas","Washington","labrador"
45388888,"German Shepherd Dog","Australian Cattle Dog / Blue Heeler","Baby","Female","Hazel","Medium","Texas","Washington","german-shepherd"
45258955,"Pit Bull Terrier",,"Adult","Female","Daisy Ann loves a belly rub!","Medium","Texas","Washington","pitbull"
45144885,"German Shepherd Dog",,"Young","Male","Naapi","Large","Texas","Washington","german-shepherd"
44863243,"Cane Corso",,"Young","Female","Meela","Large","Texas","Washington","pitbull"
44679762,"American Staffordshire Terrier","American Bulldog","Adult","Female","Libby","Medium","Texas","Washington","pitbull"
44200013,"American Staffordshire Terrier",,"Young","Female","Gracie","Medium","Texas","Washington","pitbull"
43927612,"Shar-Pei","American Staffordshire Terrier","Young","Female","Mika","Medium","Texas","Washington","shar-pei"
43819626,"Boxer","American Staffordshire Terrier","Adult","Female","Dolly, loves to SNUGGLE!","Medium","Texas","Washington","boxer"
43759521,"American Bulldog","American Staffordshire Terrier","Adult","Female","Clarissa","Medium","Texas","Washington","bulldog"
43584431,"Labrador Retriever",,"Adult","Male","Mikey","Medium","Texas","Washington","labrador"
42867083,"German Shepherd Dog","Mixed Breed","Young","Female","Eva","Medium","Texas","Washington","german-shepherd"
42799433,"Whippet","Labrador Retriever","Young","Male","Leo","Medium","Texas","Washington","greyhound"
41090850,"Australian Kelpie","Great Dane","Young","Male","Lucio","Large","Texas","Washington","german-shepherd"
40783009,"American Staffordshire Terrier",,"Adult","Female","Louise","Medium","Texas","Washington","pitbull"
40543815,"Labrador Retriever","American Staffordshire Terrier","Young","Female","Alba","Medium","Texas","Washington","labrador"
39414425,"Corgi","Cattle Dog","Young","Female","Brownie","Medium","Texas","Washington","corgi"
37779030,"Pit Bull Terrier",,"Adult","Female","Emma","Medium","Texas","Washington","pitbull"
37778998,"Harrier",,"Adult","Male","Dillard","Medium","Texas","Washington","beagle"
45944571,"German Shepherd Dog","Collie","Young","Female","Arielle","Medium","New Jersey","New York","german-shepherd"
45882029,"Chow Chow",,"Young","Male","Akiro","Medium","Texas","New York","chow"
44752850,"Shepherd",,"Adult","Male","Smokey","Small","Idaho","Utah","german-shepherd"
44897932,"German Shepherd Dog","Border Collie","Young","Male","Dapper","Large","Idaho","Oregon","german-shepherd"
43008162,"Shih Tzu","Poodle","Senior","Female","Dizzy","Small","Illinois","Iowa","shih-tzu"
39636408,"Pomeranian",,"Senior","Female","Gidget","Small","Illinois","Oklahoma","pomeranian"
45144843,"Akita",,"Young","Male","Keno","Large","Illinois","Virginia","akita"
44430246,"Hound","Whippet","Adult","Female","Rani","Medium","India","New York","beagle"
45844821,"Shepherd","Whippet","Young","Female","Milky Desi Dog","Medium","India","Virginia","german-shepherd"
45831430,"Labrador Retriever","Whippet","Young","Female","Mia Desi Dog","Medium","India","Virginia","labrador"
45831368,"Labrador Retriever","Whippet","Young","Female","Mia Desi Dog","Medium","India","Virginia","labrador"
45764228,"Hound",,"Baby","Male","Bhagheera-Indian Pariah pup","Medium","India","New Jersey","beagle"
45764045,"Hound",,"Baby","Male","Lucky-Indian Pariah pup","Medium","India","New Jersey","beagle"
45734051,"Hound",,"Young","Male","Pinto-Indian Pariah Dog","Medium","India","New Jersey","beagle"
45733659,"Hound",,"Baby","Male","Big Love-Tripod from India","Medium","India","New Jersey","beagle"
45335361,"Whippet","Hound","Baby","Male","Alvin-Indian Pariah pup","Medium","India","New Jersey","greyhound"
45335320,"Whippet","Hound","Baby","Male","Jack-Indian Pariah pup","Medium","India","New Jersey","greyhound"
45333777,"Whippet","Hound","Baby","Male","Kishmish-Indian Pariah pup","Medium","India","New Jersey","greyhound"
44377843,"Hound",,"Young","Male","Nawab Three legged dog from India","Medium","India","New Jersey","beagle"
24894894,"Hound","Terrier","Baby","Male","Volunteers needed for dogs rescued from India","Medium","India","New Jersey","beagle"
24894870,"Hound","Terrier","Baby","Female","Fosters/Volunteers needed","Medium","India","New Jersey","beagle"
44119212,"Whippet","Retriever","Adult","Female","Hazel","Medium","India","Washington","greyhound"
45635339,"Labrador Retriever",,"Adult","Male","Sosa","Small","Indiana","Utah","labrador"
44752787,"Vizsla",,"Adult","Male","Sundance","Small","Indiana","Utah","pointer"
45396555,"Shih Tzu",,"Baby","Male","Jax","Small","Indiana","Georgia","shih-tzu"
45110556,"Labrador Retriever",,"Adult","Female","June","Large","Indiana","Georgia","labrador"
38370843,"Border Collie",,"Young","Male","Noah","Medium","Indiana","Illinois","border-collie"
38370844,"Border Collie",,"Young","Male","Ty","Medium","Indiana","Illinois","border-collie"
45923649,"Black Labrador Retriever",,"Adult","Male","Courage","Medium","Indiana","Kentucky","labrador"
45374235,"Great Pyrenees",,"Adult","Male","Bear","Large","Indianapolis","Indiana","malamute"
44442417,"Great Pyrenees",,"Adult","Male","Admiral","Large","Iowa","Wisconsin","malamute"
44232520,"Great Pyrenees",,"Baby","Male","Jonah","Extra Large","Iowa","Wisconsin","malamute"
46019128,"Shih Tzu","Cairn Terrier","Young","Male","Sichen from Iran","Small","Iran","Washington","shih-tzu"
45325825,"Greyhound",,"Young","Male","McCoy","Medium","Ireland","New Jersey","greyhound"
43474805,"Chow Chow","Shepherd","Adult","Female","Bizzie","Large","Mississippi","Rhode Island","chow"
43577332,"Terrier",,"Young","Female","Onyx","Small","Kansas","Colorado","schnauzer"
44817656,"Boxer","Pit Bull Terrier","Adult","Male","Hank","Medium","Kansas","Iowa","boxer"
45174334,"German Shorthaired Pointer",,"Baby","Male","Jaco","Large","Kansas","Missouri","pointer"
44353689,"Rhodesian Ridgeback","Shepherd","Young","Female","Lilly &#34;LuLu&#34; Lonestar","Large","Texas","New Jersey","labrador"
46017102,"Shepherd","Mixed Breed","Young","Male","Spud","Large","Kentucky","New York","german-shepherd"
46017103,"Australian Shepherd","Mixed Breed","Adult","Male","Bull","Medium","Kentucky","New York","australian-shepherd"
46017104,"Australian Shepherd","Mixed Breed","Adult","Male","Chip","Medium","Kentucky","New York","australian-shepherd"
46017105,"Beagle","Mixed Breed","Adult","Female","Felicia","Medium","Kentucky","New York","beagle"
45947306,"Pug","Australian Shepherd","Adult","Male","Otis","Medium","Kentucky","New York","pug"
45669497,"Mixed Breed",,"Baby","Male","Pike - ADOPTED","Medium","Kentucky","Massachusetts","mix"
45601638,"Labrador Retriever","Chow Chow","Young","Male","Blue","Large","Kentucky","Connecticut","labrador"
45220743,"Dachshund",,"Adult","Male","Caesar","Small","Kentucky","New York","dachshund"
43659957,"Terrier","Chihuahua","Young","Male","Duke","Small","Kentucky","New York","schnauzer"
45697217,"Miniature Pinscher","Chihuahua","Baby","Female","Kassie","Small","Kentucky","Pennsylvania","miniature-pinscher"
45697212,"Miniature Pinscher","Chihuahua","Baby","Male","Kassius","Small","Kentucky","Pennsylvania","miniature-pinscher"
45696915,"Miniature Pinscher","Chihuahua","Baby","Male","Kynan","Small","Kentucky","Pennsylvania","miniature-pinscher"
45396732,"Labrador Retriever","Shepherd","Adult","Male","Bandit","Medium","Kentucky","Pennsylvania","labrador"
45965209,"Mixed Breed",,"Young","Male","Clyde","Large","Kentucky","Pennsylvania","mix"
45943638,"Mixed Breed",,"Young","Female","Millie *Foster*","Small","Kentucky","Pennsylvania","mix"
34900723,"Chihuahua",,"Senior","Male","Toni","Small","Kentucky","Iowa","chihuahua"
45774974,"Mountain Cur",,"Adult","Female","Brianna","Medium","Kentucky","Ohio","labrador"
45867974,"Wirehaired Terrier","Mixed Breed","Baby","Male","Farro","Medium","Kentucky","Ohio","fox-terrier"
45599412,"Boston Terrier","Beagle","Baby","Male","Woodstock","Medium","Kentucky","Indiana","boston-terrier"
45599382,"Boston Terrier","Beagle","Baby","Male","Baby Rocky","Medium","Kentucky","Indiana","boston-terrier"
42905166,"Catahoula Leopard Dog",,"Young","Female","Aretha","Large","Kentucky","Ohio","australian-shepherd"
45951082,"German Shepherd Dog",,"Senior","Male","Washington-I1959","Large","Kentucky","Minnesota","german-shepherd"
45666970,"Labrador Retriever","Mountain Cur","Adult","Female","Rebecca","Medium","Kentucky","Minnesota","labrador"
42134668,"Pit Bull Terrier",,"Adult","Female","Mousey","Medium","Kentucky","Minnesota","pitbull"
39562457,"Coonhound","Hound","Adult","Female","Annie","Large","Kentucky","Minnesota","beagle"
45596300,"Hound","Plott Hound","Senior","Male","Riley","Large","Kentucky","New Jersey","beagle"
45612562,"Chihuahua",,"Adult","Male","Eddie","Small","Kentucky","New York","chihuahua"
46035214,"Australian Shepherd","Mixed Breed","Baby","Male","Vector","Medium","Kentucky","Ohio","australian-shepherd"
46022246,"Chihuahua",,"Adult","Female","Peachy","Small","Kentucky","Ohio","chihuahua"
45956196,"Labrador Retriever","Mixed Breed","Adult","Female","Cordelia","Medium","Kentucky","Ohio","labrador"
45924066,"Pug",,"Adult","Female","Tria","Small","Kentucky","Ohio","pug"
45863597,"Black Mouth Cur","Mixed Breed","Adult","Female","Betty","Medium","Kentucky","Ohio","labrador"
