"id","breed_primary","breed_secondary","age","sex","name","original_state","final_state","size","n","file"
"44968784","Treeing Walker Coonhound",,"Adult","Female","LELO","Maine","Tennessee","Medium",9,"beagle"
"44962215","Mountain Cur","Redbone Coonhound","Adult","Female","SNICKERS","Maine","Tennessee","Medium",10,"labrador"
"44952867","American Bulldog","Shepherd","Adult","Female","NOVA","Maine","Tennessee","Large",32,"bulldog"
"44962053","Mixed Breed",,"Adult","Male","TOM","Maine","Tennessee","Medium",72,"mix"
"44952790","American Bulldog","American Staffordshire Terrier","Adult","Male","BOB","Maine","Tennessee","Large",32,"bulldog"
"44857262","Shar-Pei","Mountain Cur","Adult","Male","KYZER","Maine","Tennessee","Medium",7,"shar-pei"
"44837259","American Bulldog",,"Adult","Male","BRUNO","Maine","Tennessee","Extra Large",32,"bulldog"
"44837264","American Bulldog",,"Adult","Female","BELLA","Maine","Tennessee","Large",32,"bulldog"
"44837268","Mixed Breed",,"Adult","Female","EMILY","Maine","Tennessee","Medium",72,"mix"
"44837270","American Bulldog",,"Adult","Female","ROONEY","Maine","Tennessee","Medium",32,"bulldog"
"44790314","American Bulldog",,"Adult","Female","NIKI","Maine","Tennessee","Medium",32,"bulldog"
"44742449","American Bulldog",,"Adult","Female","MAMA FRATELLI","Maine","Tennessee","Medium",32,"bulldog"
"44712841","Mountain Cur",,"Adult","Male","CHANCE","Maine","Tennessee","Medium",10,"labrador"
"44671434","Catahoula Leopard Dog","Pit Bull Terrier","Young","Male","Baz","Louisiana","Tennessee","Large",28,"australian-shepherd"
"44557062","Hound",,"Adult","Female","OLIVIA","Maine","Tennessee","Medium",101,"beagle"
"44551097","Labrador Retriever","Rottweiler","Baby","Female","Sonja","Florida","Tennessee","Large",314,"labrador"
"44546062","Pit Bull Terrier",,"Adult","Female","HARRIETT","Maine","Tennessee","Medium",112,"pitbull"
"44545983","Boxer","American Bulldog","Adult","Female","SOPHIE","Maine","Tennessee","Medium",54,"boxer"
"44545963","American Bulldog",,"Adult","Female","VIOLET","Maine","Tennessee","Medium",32,"bulldog"
"44355279","Bloodhound","Mastiff","Adult","Male","DUKE2","Maine","Tennessee","Medium",1,"basset"
"44239167","Mountain Cur",,"Adult","Male","RUFUS","Maine","Tennessee","Medium",10,"labrador"
"44069467","Mountain Cur",,"Adult","Female","LUCKIE","Maine","Tennessee","Medium",10,"labrador"
"43993063","Catahoula Leopard Dog",,"Adult","Male","BO","Maine","Tennessee","Large",28,"australian-shepherd"
"43937458","Shepherd",,"Adult","Female","GEMMA","Maine","Tennessee","Medium",99,"german-shepherd"
"43815280","Boxer",,"Adult","Female","GINGER","Maine","Tennessee","Large",54,"boxer"
"43599262","Pit Bull Terrier",,"Young","Female","Jolee","Mississippi","Tennessee","Medium",112,"pitbull"
"43458796","Mountain Cur","Mastiff","Adult","Male","COMET (Shy boy, loves to walk!)","Maine","Tennessee","Large",10,"labrador"
"42927772","Labrador Retriever","Pit Bull Terrier","Young","Male","Sam","Mississippi","Tennessee","Medium",314,"labrador"
"41377327","Terrier",,"Young","Female","Kiki/MH","Texas","Tennessee","Medium",96,"schnauzer"
"38318151","Shepherd","Boxer","Adult","Female","Angel","Louisiana","Tennessee","Medium",99,"german-shepherd"
"35870796","Catahoula Leopard Dog","Hound","Adult","Female","Lina","Oregon","Tennessee","Large",28,"australian-shepherd"
"32652270","Labrador Retriever","American Bulldog","Young","Male","Ralphie","Georgia","Tennessee","Medium",314,"labrador"
"27506349","Terrier",,"Adult","Male","Bosco","Ohio","Alabama","Small",96,"schnauzer"
"24067313","Shepherd",,"Senior","Female","Boots","Alabama","Tennessee","Large",99,"german-shepherd"
"24067288","Mountain Cur",,"Senior","Female","Bits","Alabama","Tennessee","Large",10,"labrador"
"45012874","Chihuahua",,"Senior","Female","Zoey & Biscuit / Biscuit & Zoey","California","Utah","Small",147,"chihuahua"
"44986612","Chihuahua",,"Adult","Male","Burrito","New Mexico","Utah","Small",147,"chihuahua"
"44967671","Shepherd",,"Adult","Female","Pepper","Mexico","Utah","Medium",99,"german-shepherd"
"44136892","Labrador Retriever","Yellow Labrador Retriever","Adult","Female","Rosie","Mexico","Utah","Medium",314,"labrador"
"45091277","Terrier",,"Adult","Male","Jackson","Oklahoma","Virginia","Medium",96,"schnauzer"
"45042173","Boxer","Hound","Adult","Male","Percy","Texas","Virginia","Medium",54,"boxer"
"44991313","Silky Terrier",,"Young","Female","Maya","North Carolina","Virginia","Small",3,"yorkshire-terrier"
"44809672","Border Collie",,"Young","Female","ARCADIA - COURTESY LISTING","North Carolina","Virginia","Medium",36,"border-collie"
"44804049","Catahoula Leopard Dog","Terrier","Baby","Male","Titan","Louisiana","Virginia","Large",28,"australian-shepherd"
"44621678","Chocolate Labrador Retriever",,"Young","Female","Jackie","North Carolina","Virginia","Medium",9,"labrador"
"44474408","Australian Cattle Dog / Blue Heeler","German Shepherd Dog","Adult","Male","Liutenant Dan","New Jersey","Virginia","Medium",55,"australian-shepherd"
"44425285","Labrador Retriever",,"Adult","Female","Bonnie","Georgia","Virginia","Medium",314,"labrador"
"44386817","Labrador Retriever",,"Adult","Male","Scotch","North Carolina","Virginia","Large",314,"labrador"
"44336990","Labrador Retriever",,"Adult","Male","Baron","North Carolina","Virginia","Medium",314,"labrador"
"43915537","Chihuahua",,"Adult","Male","Riley","West Virginia","Virginia","Small",147,"chihuahua"
"43905547","Hound",,"Young","Female","Chloe","New York","Virginia","Large",101,"beagle"
"43764247","Dogo Argentino",,"Adult","Female","ELSA","North Carolina","Virginia","Large",4,"pitbull"
"42589141","Akita",,"Adult","Male","Kazu","North Carolina","Virginia","Large",12,"akita"
"40853135","Dogo Argentino",,"Adult","Female","Elsa","North Carolina","Virginia","Medium",4,"pitbull"
"38436197","Akita",,"Adult","Female","Alice","Maryland","Virginia","Large",12,"akita"
"27562101","Hound","Pit Bull Terrier","Young","Female","Reese","North Carolina","Virginia","Medium",101,"beagle"
"45101858","Mixed Breed",,"Young","Female","Lilo from Korea","South Korea","Washington","Large",72,"mix"
"45101857","Golden Retriever",,"Young","Male","Dakota from Korea","South Korea","Washington","Large",9,"golden-retriever"
"45101384","Plott Hound",,"Adult","Female","Sassy","Texas","Washington","Medium",5,"labrador"
"45096022","Cattle Dog",,"Baby","Female","Poppy (Fredericksburg Litter)","Texas","Washington","Medium",32,"australian-shepherd"
"45095945","Cattle Dog",,"Adult","Male","Elton","Texas","Washington","Medium",32,"australian-shepherd"
"45087239","Cattle Dog",,"Baby","Male","Fritz (Fredericksburg Litter)","Texas","Washington","Medium",32,"australian-shepherd"
"45087220","Cattle Dog",,"Baby","Male","Blue (Fredericksburg Litter)","Texas","Washington","Medium",32,"australian-shepherd"
"45087214","Cattle Dog",,"Baby","Female","Birdie (Fredericksburg Litter)","Texas","Washington","Medium",32,"australian-shepherd"
"45087205","Cattle Dog",,"Baby","Male","Tex (Fredericksburg Litter)","Texas","Washington","Medium",32,"australian-shepherd"
"45087201","Cattle Dog",,"Baby","Female","Peach (Fredericksburg Litter)","Texas","Washington","Medium",32,"australian-shepherd"
"45087197","Cattle Dog",,"Baby","Male","Luke (Fredericksburg Litter)","Texas","Washington","Medium",32,"australian-shepherd"
"45087193","Cattle Dog",,"Baby","Male","Otto (Fredericksburg Litter)","Texas","Washington","Medium",32,"australian-shepherd"
"45087160","Cattle Dog",,"Baby","Female","Hope (Fredericksburg Litter)","Texas","Washington","Medium",32,"australian-shepherd"
"45086336","Miniature Pinscher",,"Adult","Male","Tucker","California","Washington","Small",13,"miniature-pinscher"
"45086333","Cocker Spaniel",,"Senior","Male","Raleigh","California","Washington","Small",9,"spaniel"
"45086331","Dachshund",,"Adult","Male","Monte","California","Washington","Small",47,"dachshund"
"45086325","Miniature Pinscher",,"Adult","Female","Baby","California","Washington","Small",13,"miniature-pinscher"
"45086319","Chihuahua",,"Adult","Female","Calla Lily","California","Washington","Small",147,"chihuahua"
"45086317","Terrier",,"Baby","Male","Link","California","Washington","Small",96,"schnauzer"
"45086314","Terrier",,"Baby","Female","Zelda Blue","California","Washington","Small",96,"schnauzer"
"45086313","Collie",,"Baby","Female","Priscilla","California","Washington","Medium",9,"border-collie"
"45082798","Corgi",,"Young","Male","Mork from Korea","South Korea","Washington","Small",6,"corgi"
"45082800","Pomeranian",,"Young","Male","Minky from Korea","South Korea","Washington","Small",12,"pomeranian"
"45082801","Maltese",,"Young","Male","Frodo from Korea","South Korea","Washington","Small",11,"maltese"
"45082802","Maltese",,"Young","Male","Bingo from Korea","South Korea","Washington","Small",11,"maltese"
"45082803","English Bulldog",,"Young","Male","William from Korea","South Korea","Washington","Medium",3,"bulldog"
"45082799","Pomeranian",,"Young","Male","Ming from Korea","South Korea","Washington","Small",12,"pomeranian"
"45082383","Great Pyrenees","Doberman Pinscher","Baby","Male","Ethan","Texas","Washington","Extra Large",20,"malamute"
"45080337","Labrador Retriever",,"Young","Male","Gordon - Awesome Pup!","Taiwan","Washington","Medium",314,"labrador"
"45070028","Dachshund",,"Adult","Female","Sadie","California","Washington","Small",47,"dachshund"
"45061922","Pit Bull Terrier","Shepherd","Baby","Male","Georgie","Texas","Washington","Medium",112,"pitbull"
"45061925","Labrador Retriever",,"Young","Female","Brownie Girl","Texas","Washington","Large",314,"labrador"
"45061921","Collie","Shepherd","Young","Male","Cube","Texas","Washington","Medium",9,"border-collie"
"45061924","Cattle Dog",,"Young","Female","Heather","Texas","Washington","Medium",32,"australian-shepherd"
"45058452","American Staffordshire Terrier","English Bulldog","Adult","Male","Chimichanga the Blind American Bully","Texas","Washington","Medium",40,"pitbull"
"45054476","Corgi","Chihuahua","Young","Male","Bleu","California","Washington","Small",6,"corgi"
"45046032","Whippet","Hound","Adult","Female","Opal","Hawaii","Washington","Medium",7,"greyhound"
"45046034","Terrier",,"Adult","Male","Seth","California","Washington","Medium",96,"schnauzer"
"45046037","Dutch Shepherd",,"Young","Male","Max","Washington DC","Washington","Large",5,"german-shepherd"
"45046041","Shih Tzu","Maltese","Adult","Male","Yuan","China","Washington","Medium",19,"shih-tzu"
"45046042","Labrador Retriever","Boxer","Baby","Female","Daisy","Texas","Washington","Large",314,"labrador"
"45046044","Labrador Retriever","Australian Cattle Dog / Blue Heeler","Baby","Female","Lily","Texas","Washington","Large",314,"labrador"
"45046045","Labrador Retriever","Australian Cattle Dog / Blue Heeler","Baby","Female","Scout","Texas","Washington","Large",314,"labrador"
"45046046","Labrador Retriever","Australian Cattle Dog / Blue Heeler","Baby","Female","Frankie","Texas","Washington","Large",314,"labrador"
"45046047","Labrador Retriever","Cattle Dog","Baby","Female","Poppy","Texas","Washington","Large",314,"labrador"
"45046043","Labrador Retriever","Boxer","Baby","Female","Dixie","Texas","Washington","Large",314,"labrador"
"45041132","Dachshund","Terrier","Baby","Male","Toby","Texas","Washington","Small",47,"dachshund"
"45041117","Dachshund","Terrier","Baby","Female","Jewels","Texas","Washington","Small",47,"dachshund"
"45041101","Dachshund","Terrier","Baby","Female","Ginger","Texas","Washington","Small",47,"dachshund"
"45041096","Dachshund","Terrier","Baby","Female","Sasha","Texas","Washington","Small",47,"dachshund"
"45041080","Border Collie","Australian Cattle Dog / Blue Heeler","Young","Male","Jed","Texas","Washington","Medium",36,"border-collie"
"45041054","Labrador Retriever","American Staffordshire Terrier","Adult","Male","Charlie Brown","Texas","Washington","Medium",314,"labrador"
"45041042","American Staffordshire Terrier",,"Adult","Female","Trinity","Texas","Washington","Medium",40,"pitbull"
"45037360","Akita",,"Adult","Male","Theodore","Texas","Washington","Medium",12,"akita"
"45036458","Chihuahua",,"Adult","Male","Parker","Texas","Washington","Small",147,"chihuahua"
"45033259","American Staffordshire Terrier",,"Adult","Female","Kat","Texas","Washington","Medium",40,"pitbull"
"45033086","Shepherd",,"Baby","Male","Chris","Texas","Washington","Medium",99,"german-shepherd"
"45032753","Shepherd",,"Baby","Male","Craig","Texas","Washington","Medium",99,"german-shepherd"
"45031727","Labrador Retriever","Beagle","Baby","Male","Clyde","Texas","Washington","Medium",314,"labrador"
"45031679","Labrador Retriever","Beagle","Baby","Female","Bonnie","Texas","Washington","Medium",314,"labrador"
"45031549","Labrador Retriever","Terrier","Baby","Male","Bran","Texas","Washington","Medium",314,"labrador"
"45031371","Labrador Retriever","Terrier","Baby","Male","Tyrion","Texas","Washington","Medium",314,"labrador"
"45030681","Black Mouth Cur",,"Adult","Female","Suzy","Texas","Washington","Medium",12,"labrador"
"45030632","Shepherd",,"Adult","Female","Jane","Texas","Washington","Medium",99,"german-shepherd"
"45030580","Hound",,"Baby","Female","Jasmine","Texas","Washington","Medium",101,"beagle"
"45030545","Labrador Retriever","Catahoula Leopard Dog","Young","Female","Nala","Texas","Washington","Medium",314,"labrador"
"45030498","Labrador Retriever","Catahoula Leopard Dog","Young","Male","Brody","Texas","Washington","Medium",314,"labrador"
"45029883","Dachshund","Chihuahua","Adult","Female","Honey","Texas","Washington","Small",47,"dachshund"
"45029431","Shepherd","Terrier","Adult","Male","Grover","Texas","Washington","Medium",99,"german-shepherd"
"45029430","Hound","German Shepherd Dog","Adult","Female","Mya","Texas","Washington","Large",101,"beagle"
"45029424","Catahoula Leopard Dog",,"Young","Male","Murphy","Texas","Washington","Medium",28,"australian-shepherd"
"45026950","Cocker Spaniel",,"Baby","Female","Ella from Korea","South Korea","Washington","Medium",9,"spaniel"
"45026951","Sheep Dog",,"Baby","Female","Maddy from Korea","South Korea","Washington","Medium",1,"sheepdog"
"45026952","Pomeranian",,"Baby","Female","Abigail from Korea","South Korea","Washington","Small",12,"pomeranian"
"45026953","Jindo",,"Baby","Male","Robbie from Korea","South Korea","Washington","Medium",16,"shiba-inu"
"45026578","Shih Tzu",,"Young","Male","Colin","Hawaii","Washington","Small",19,"shih-tzu"
"45022914","Great Pyrenees",,"Adult","Male","Bernie","Texas","Washington","Extra Large",20,"malamute"
"45021603","American Staffordshire Terrier",,"Adult","Male","Jax","Texas","Washington","Large",40,"pitbull"
"45014075","Pug",,"Adult","Male","Angus - Adopted!","California","Washington","Small",6,"pug"
"45012529","English Bulldog",,"Young","Male","Jack from Korea","South Korea","Washington","Medium",3,"bulldog"
"45012530","Cocker Spaniel",,"Young","Male","Bailey from Korea","South Korea","Washington","Medium",9,"spaniel"
"45012531","Jindo",,"Baby","Male","Jay From Korea","South Korea","Washington","Small",16,"shiba-inu"
"45012532","Jindo",,"Baby","Female","Sue from Korea","South Korea","Washington","Small",16,"shiba-inu"
"45010758","Jack Russell Terrier",,"Adult","Male","Jax - He is So Fun!","Costa Rica","Washington","Small",30,"jack-russell"
"45009562","Australian Cattle Dog / Blue Heeler",,"Adult","Female","Panda","Texas","Washington","Medium",55,"australian-shepherd"
"45009557","Rottweiler","Cattle Dog","Young","Female","Kangaroo","Texas","Washington","Medium",18,"rottweiler"
"45009548","Hound","Labrador Retriever","Adult","Male","Carter","Texas","Washington","Large",101,"beagle"
"45009547","Hound",,"Adult","Male","Sparkey","Texas","Washington","Large",101,"beagle"
"45007928","Labrador Retriever",,"Baby","Male","Legend - Adopted!","California","Washington","Large",314,"labrador"
"45006277","Terrier","Hound","Baby","Male","Rudy","Texas","Washington","Medium",96,"schnauzer"
"45001763","Pit Bull Terrier","American Bulldog","Young","Male","Boo!   A Loyal Companion who likes to cuddle!","Texas","Washington","Large",112,"pitbull"
"44994123","Dalmatian","Pit Bull Terrier","Adult","Female","Cali Meyer","California","Washington","Large",6,"dalmation"
"44991077","American Staffordshire Terrier","Pit Bull Terrier","Young","Female","Tess","Texas","Washington","Medium",40,"pitbull"
"44986212","Pomeranian",,"Young","Female","Caitlyn from Korea","South Korea","Washington","Small",12,"pomeranian"
"44983517","Shepherd",,"Young","Male","Don Abraham - Best Friend Material","Mexico","Washington","Large",99,"german-shepherd"
"44971745","Pit Bull Terrier",,"Adult","Female","Ginger","Texas","Washington","Medium",112,"pitbull"
"44981202","Dachshund","Chihuahua","Young","Female","Missy","California","Washington","Small",47,"dachshund"
"44976739","Brussels Griffon","Cairn Terrier","Adult","Female","Courtney Fox","California","Washington","Small",4,"shih-tzu"
"44976740","Dachshund",,"Young","Male","Oscar from Korea","South Korea","Washington","Small",47,"dachshund"
"44976741","Poodle",,"Young","Female","Rosey from Korea","South Korea","Washington","Small",13,"poodle"
"44976212","Labrador Retriever","Plott Hound","Young","Male","Sawyer","California","Washington","Large",314,"labrador"
"44976214","Doberman Pinscher","German Shepherd Dog","Young","Female","Rayna","California","Washington","Large",10,"doberman"
"44976215","Chihuahua","Terrier","Young","Male","Fraggle","California","Washington","Large",147,"chihuahua"
"44976216","Chihuahua",,"Adult","Female","Ellie","California","Washington","Small",147,"chihuahua"
"44976217","Chihuahua","Dachshund","Adult","Female","Evie","California","Washington","Small",147,"chihuahua"
"44976211","Boxer","Rhodesian Ridgeback","Baby","Male","Rory - PENDING","California","Washington","Large",54,"boxer"
"44976213","German Shepherd Dog",,"Young","Male","Zissou","California","Washington","Large",113,"german-shepherd"
"44967275","Dachshund","Chihuahua","Young","Female","Misty Moo","California","Washington","Small",47,"dachshund"
"44966809","Basenji",,"Young","Female","Noel","Texas","Washington","Medium",5,"shiba-inu"
"44966810","Shepherd",,"Young","Female","Lulu","Texas","Washington","Medium",99,"german-shepherd"
"44966811","Hound",,"Young","Female","Kimie","Hawaii","Washington","Medium",101,"beagle"
"44962064","Pit Bull Terrier","Staffordshire Bull Terrier","Adult","Male","Hero","Texas","Washington","Medium",112,"pitbull"
"44951994","Terrier",,"Baby","Male","Moe","California","Washington","Small",96,"schnauzer"
"44951851","Labrador Retriever",,"Adult","Male","Bluebell","Texas","Washington","Large",314,"labrador"
"44951821","Australian Kelpie","Border Collie","Baby","Female","Emily (Vintage Ladies Litter)","Texas","Washington","Medium",6,"australian-shepherd"
"44951808","Australian Kelpie","Border Collie","Baby","Female","Gwen (Vintage Ladies Litter)","Texas","Washington","Medium",6,"australian-shepherd"
"44951804","Australian Kelpie","Border Collie","Baby","Female","Gretta (Vintage Ladies Litter)","Texas","Washington","Medium",6,"australian-shepherd"
"44950641","Chihuahua",,"Young","Male","Earl","California","Washington","Small",147,"chihuahua"
"44948634","Mountain Dog","Labrador Retriever","Baby","Male","Akio from Taiwan","Taiwan","Washington","Medium",16,"bernese"
"44948629","Brussels Griffon",,"Baby","Male","Grizzly Bear Fox","California","Washington","Small",4,"shih-tzu"
"44948630","Brussels Griffon",,"Baby","Male","Brown Bear Fox","California","Washington","Small",4,"shih-tzu"
"44948631","Mountain Dog","Labrador Retriever","Baby","Female","Alessa from Taiwan","Taiwan","Washington","Medium",16,"bernese"
"44948632","Mountain Dog","Labrador Retriever","Baby","Female","Alana from Taiwan","Taiwan","Washington","Medium",16,"bernese"
"44948633","Mountain Dog","Labrador Retriever","Baby","Male","Akoni from Taiwan","Taiwan","Washington","Medium",16,"bernese"
"44948197","Pit Bull Terrier",,"Baby","Female","Izzy","Texas","Washington","Medium",112,"pitbull"
"44944336","Treeing Walker Coonhound","Hound","Adult","Male","Cooper","Texas","Washington","Large",9,"beagle"
"44929813","Shepherd","Labrador Retriever","Young","Male","Kirby","Texas","Washington","Medium",99,"german-shepherd"
"44929816","Boxer",,"Young","Female","Beauty","Texas","Washington","Medium",54,"boxer"
"44929814","Rottweiler",,"Young","Female","Mocha","Texas","Washington","Medium",18,"rottweiler"
"44905177","Chihuahua",,"Young","Female","Rosa","Washington DC","Washington","Small",147,"chihuahua"
"44901972","Pit Bull Terrier",,"Adult","Male","Wilson Meyer","California","Washington","Large",112,"pitbull"
"44901591","Labrador Retriever",,"Young","Male","Nobu","Texas","Washington","Medium",314,"labrador"
"44901592","Labrador Retriever",,"Young","Male","Boo","Texas","Washington","Medium",314,"labrador"
"44901593","Labrador Retriever",,"Young","Male","Drogo","Texas","Washington","Large",314,"labrador"
"44901594","Hound",,"Young","Female","Mia","Hawaii","Washington","Medium",101,"beagle"
"44892732","Spitz",,"Young","Male","Bobby from Korea","South Korea","Washington","Small",5,"shiba-inu"
"44892734","Silky Terrier","Poodle","Baby","Male","Polar Bear from California","California","Washington","Small",3,"yorkshire-terrier"
"44890240","Labrador Retriever",,"Baby","Female","Godiva - Great Family Dog!","Taiwan","Washington","Medium",314,"labrador"
"44889328","Collie","Great Pyrenees","Adult","Female","Fancy","Texas","Washington","Large",9,"border-collie"
"44886679","Terrier",,"Young","Male","Loki","California","Washington","Medium",96,"schnauzer"
"44886680","Maltese",,"Young","Male","Thor","California","Washington","Small",11,"maltese"
"44886681","Maltese",,"Young","Male","Jacob","California","Washington","Small",11,"maltese"
"44884539","Poodle",,"Young","Male","Hudson from Korea","South Korea","Washington","Small",13,"poodle"
"44884542","Poodle",,"Adult","Male","Sam Fox from California","California","Washington","Small",13,"poodle"
"44884543","Saint Bernard","Husky","Baby","Female","Willow Fox","California","Washington","Large",9,"st-bernard"
"44884544","Saint Bernard","Husky","Baby","Male","Samson Fox","California","Washington","Large",9,"st-bernard"
"44880960","Chihuahua","Pug","Adult","Male","Sam","California","Washington","Small",147,"chihuahua"
"44877514","Fox Terrier",,"Baby","Female","Treena","Louisiana","Washington","Small",5,"fox-terrier"
"44877334","Fox Terrier",,"Baby","Female","Tina","Louisiana","Washington","Small",5,"fox-terrier"
"44877205","Great Pyrenees","Doberman Pinscher","Baby","Female","Eden","Texas","Washington","Extra Large",20,"malamute"
"44871448","Pit Bull Terrier",,"Young","Female","Talia Meyer","California","Washington","Large",112,"pitbull"
"44871451","Chihuahua",,"Senior","Female","Flaca Meyer","California","Washington","Small",147,"chihuahua"
"44871452","Labrador Retriever","Husky","Adult","Male","Fitz Meyer","California","Washington","Large",314,"labrador"
"44862756","Pug","Spaniel","Baby","Male","Ernie","China","Washington","Small",6,"pug"
"44859929","Pit Bull Terrier",,"Young","Male","Daytona Meyer","California","Washington","Large",112,"pitbull"
"44859931","Pit Bull Terrier",,"Adult","Female","Sierra Meyer","California","Washington","Large",112,"pitbull"
"44855228","Schnauzer","Terrier","Adult","Female","Chica","California","Washington","Small",8,"schnauzer"
"44855229","Schnauzer","Terrier","Adult","Female","Mamuska","California","Washington","Small",8,"schnauzer"
"44855230","Chihuahua","Terrier","Young","Female","Clara","California","Washington","Small",147,"chihuahua"
"44853260","Cocker Spaniel","Golden Retriever","Baby","Male","\""Freeman\"" *Puppy*","California","Washington","Medium",9,"spaniel"
"44853226","Cocker Spaniel","Golden Retriever","Baby","Male","\""Frazier\"" *Puppy*","California","Washington","Medium",9,"spaniel"
"44832947","Pit Bull Terrier",,"Adult","Male","Deuce","Texas","Washington","Medium",112,"pitbull"
"44827868","Labrador Retriever",,"Adult","Male","Tabari","Texas","Washington","Medium",314,"labrador"
"44820396","Labrador Retriever","Shepherd","Young","Male","Frisco","California","Washington","Large",314,"labrador"
"44818647","Boxer",,"Baby","Male","Waylon Jennings (Classic Country Litter)","Texas","Washington","Large",54,"boxer"
"44817591","Border Collie","Labrador Retriever","Baby","Female","Licorice","Texas","Washington","Medium",36,"border-collie"
"44815060","Poodle",,"Young","Female","Swiftly from Korea","South Korea","Washington","Small",13,"poodle"
"44815063","Poodle",,"Young","Male","Rush from Korea","South Korea","Washington","Small",13,"poodle"
"44814916","German Shepherd Dog","Retriever","Adult","Male","Banner","California","Washington","Large",113,"german-shepherd"
"44786575","Poodle",,"Young","Male","Peter from Korea","South Korea","Washington","Small",13,"poodle"
"44778898","Terrier",,"Young","Male","Scott","California","Washington","Small",96,"schnauzer"
"44756414","American Staffordshire Terrier",,"Young","Male","Beau","California","Washington","Medium",40,"pitbull"
"44750555","Hound","Terrier","Young","Male","Bernie","Hawaii","Washington","Large",101,"beagle"
"44740390","Bichon Frise",,"Young","Male","Pockets from Korea","South Korea","Washington","Small",2,"bichon"
"44740391","Poodle",,"Young","Male","Bean from Korea","South Korea","Washington","Small",13,"poodle"
"44740211","Shepherd",,"Young","Male","Lucas","California","Washington","Large",99,"german-shepherd"
"44738734","Greyhound","Border Collie","Adult","Female","Sumaya, energetic & awesome play partner! (Woodinville)","United Arab Emirates","Washington","Medium",17,"greyhound"
"44738708","Greyhound","Golden Retriever","Young","Female","Salma, playful & lovable little sweetie! (Woodinville)","United Arab Emirates","Washington","Medium",17,"greyhound"
"44731895","Weimaraner",,"Young","Male","Remy","Texas","Washington","Large",5,"greyhound"
"44707478","Chihuahua",,"Adult","Male","Pocket","California","Washington","Small",147,"chihuahua"
"44700440","American Staffordshire Terrier",,"Baby","Male","Bruiser","Texas","Washington","Medium",40,"pitbull"
"44698204","Poodle",,"Young","Male","Hershey from Korea","South Korea","Washington","Small",13,"poodle"
"44691177","American Staffordshire Terrier",,"Young","Male","Slate","Texas","Washington","Medium",40,"pitbull"
"44688750","Poodle",,"Adult","Male","Odie BB","California","Washington","Small",13,"poodle"
"44679762","American Staffordshire Terrier","American Bulldog","Adult","Female","Libby","Texas","Washington","Medium",40,"pitbull"
"44669302","Terrier",,"Adult","Female","ABIGAIL SPENCER","Thailand","Washington","Medium",96,"schnauzer"
"44669301","Terrier",,"Adult","Male","BEN FOSTER","Thailand","Washington","Medium",96,"schnauzer"
"44663825","Pit Bull Terrier",,"Adult","Female","Nina","Texas","Washington","Medium",112,"pitbull"
"44663790","Pit Bull Terrier",,"Adult","Female","Daisy","Texas","Washington","Medium",112,"pitbull"
"44660526","Chihuahua",,"Young","Male","Theo","California","Washington","Small",147,"chihuahua"
"44660528","Terrier","Chihuahua","Adult","Male","Bennett","California","Washington","Medium",96,"schnauzer"
"44660530","German Shepherd Dog",,"Adult","Female","Nettie","California","Washington","Large",113,"german-shepherd"
"44649022","Dachshund",,"Adult","Male","Sully","California","Washington","Small",47,"dachshund"
"44634847","Staffordshire Bull Terrier","American Bulldog","Adult","Female","Dorothy","California","Washington","Large",12,"pitbull"
"44632659","Anatolian Shepherd",,"Baby","Male","Samson","California","Washington","Large",7,"german-shepherd"
"44629811","Doberman Pinscher",,"Adult","Male","Hilton","Texas","Washington","Large",10,"doberman"
"44612365","Australian Kelpie","Border Collie","Baby","Female","Scamper - Adopted!","California","Washington","Large",6,"australian-shepherd"
"44608767","Thai Ridgeback",,"Adult","Male","Dandy","Thailand","Washington","Medium",4,"german-shepherd"
"44597426","Labrador Retriever","Pit Bull Terrier","Adult","Male","TOMMY","Washington DC","Washington","Large",314,"labrador"
"44597349","Husky","Border Collie","Young","Male","Everest","Texas","Washington","Medium",20,"husky"
"44591663","Pit Bull Terrier",,"Adult","Female","Zoey Meyer","California","Washington","Large",112,"pitbull"
"44582779","Norfolk Terrier","Border Terrier","Young","Female","\""Brienne\"" Sweetheart","California","Washington","Small",1,"westie"
"44581327","German Shepherd Dog",,"Baby","Female","Vivienne","California","Washington","Large",113,"german-shepherd"
"44548885","Shepherd","Pit Bull Terrier","Young","Female","Lacey from California","California","Washington","Large",99,"german-shepherd"
"44534729","Terrier",,"Young","Male","Sidney","California","Washington","Small",96,"schnauzer"
"44529587","Terrier","Chihuahua","Baby","Female","Jasmine the Terrier-Chihuahua mix puppy","California","Washington","Small",96,"schnauzer"
"44501736","Rhodesian Ridgeback","Black Mouth Cur","Young","Male","Keegan","California","Washington","Large",7,"labrador"
"44501743","Terrier",,"Adult","Male","Widget","California","Washington","Small",96,"schnauzer"
"44488048","Chesapeake Bay Retriever",,"Adult","Female","Luna","Texas","Washington","Medium",2,"labrador"
"44488047","Labrador Retriever",,"Adult","Male","Buddy","Texas","Washington","Large",314,"labrador"
"44470900","Chihuahua","Australian Cattle Dog / Blue Heeler","Adult","Female","Lila","California","Washington","Small",147,"chihuahua"
"44458440","Labrador Retriever",,"Adult","Female","Mae","Texas","Washington","Medium",314,"labrador"
"44442798","Pit Bull Terrier",,"Adult","Female","Ivy","Texas","Washington","Medium",112,"pitbull"
