"doc_id","text","ent_type","start_id","length","id"
"text1","Oman","GPE",5,1,"45799703"
"text1","the United States","GPE",6,3,"45794510"
"text1","NC","GPE",2,1,"45789815"
"text1","Texas","GPE",6,1,"45789069"
"text1","the United States","GPE",6,3,"45788924"
"text1","San Antonio","GPE",5,2,"45788141"
"text1","Alabama","GPE",3,1,"45787945"
"text1","Virginia","GPE",2,1,"45785662"
"text1","China","GPE",7,1,"45783389"
"text1","Florida","GPE",2,1,"45781394"
"text1","West Virginia","GPE",2,2,"45775240"
"text1","Georgia","GPE",2,1,"45772770"
"text1","North Carolina","GPE",8,2,"45769931"
"text1","the United States","GPE",6,3,"45765324"
"text1","the United States","GPE",6,3,"45765325"
"text1","NJ","GPE",8,1,"45759653"
"text1","the United States","GPE",6,3,"45757612"
"text1","the United States","GPE",6,3,"45747325"
"text1","the United States","GPE",6,3,"45741902"
"text1","the United States","GPE",6,3,"45739691"
"text1","the United States","GPE",6,3,"45739692"
"text1","the United States","GPE",6,3,"45719994"
"text1","Virginia","GPE",2,1,"45716449"
"text1","Mollieand","GPE",2,1,"45716133"
"text1","the Cayman Islands","GPE",2,3,"45711747"
"text1","Alabama","GPE",7,1,"45709422"
"text1","Memphis","GPE",15,1,"45709010"
"text1","Manhattan","GPE",3,1,"45705806"
"text1","Puerto Rico","GPE",2,2,"45698577"
"text1","Texas","GPE",2,1,"45688314"
"text1","South Carolina","GPE",2,2,"45686465"
"text1","South Carolina","GPE",7,2,"45686343"
"text1","Texas","GPE",2,1,"45683584"
"text1","Texas","GPE",7,1,"45682135"
"text1","Texas","GPE",7,1,"45682064"
"text1","Fort Worth","GPE",7,2,"45678307"
"text1","Texas","GPE",10,1,"45678307"
"text1","England","GPE",2,1,"45672302"
"text1","Kentucky","GPE",6,1,"45669497"
"text1","Puerto Rico","GPE",2,2,"45668754"
"text1","Puerto Rico","GPE",5,2,"45661689"
"text1","South Carolina","GPE",2,2,"45657252"
"text1","London","GPE",2,1,"45644840"
"text1","USA","GPE",10,1,"45644840"
"text1","Puerto Rico","GPE",2,2,"45640038"
"text1","Mississippi","GPE",14,1,"45637362"
"text1","Texas","GPE",2,1,"45634224"
"text1","Texas","GPE",2,1,"45634220"
"text1","Texas","GPE",2,1,"45634222"
"text1","Thailand","GPE",5,1,"45632203"
"text1","China","GPE",14,1,"45632203"
"text1","Georgia","GPE",5,1,"45619500"
"text1","North Carolina","GPE",2,2,"45618703"
"text1","NC","GPE",7,1,"45614212"
"text1","Maine","GPE",16,1,"45611198"
"text1","MA","GPE",12,1,"45608706"
"text1","North Carolina","GPE",2,2,"45604816"
"text1","North Carolina","GPE",2,2,"45604677"
"text1","Louisiana","GPE",8,1,"45602587"
"text1","Kentucky","GPE",5,1,"45601638"
"text1","China","GPE",7,1,"45597735"
"text1","China","GPE",7,1,"45597733"
"text1","West Virginia","GPE",2,2,"45596272"
"text1","Texas","GPE",7,1,"45595752"
"text1","Puerto Rico","GPE",2,2,"45589336"
"text1","Dallas","GPE",2,1,"45576234"
"text1","San Antonio's","GPE",2,3,"45565745"
"text1","China","GPE",6,1,"45565162"
"text1","NYC","GPE",10,1,"45565162"
"text1","Spain","GPE",5,1,"45562421"
"text1","Spain","GPE",5,1,"45562324"
"text1","Puerto Rico","GPE",5,2,"45538299"
"text1","Memphis","GPE",6,1,"45537867"
"text1","Memphis","GPE",6,1,"45537845"
"text1","Texas","GPE",7,1,"45525279"
"text1","Texas","GPE",7,1,"45525163"
"text1","Puerto Rico","GPE",2,2,"45516815"
"text1","Tennessee","GPE",25,1,"45512158"
"text1","Texas","GPE",2,1,"45504570"
"text1","Texas","GPE",2,1,"45493361"
"text1","Texas","GPE",2,1,"45493361"
"text1","Alabama","GPE",2,1,"45491612"
"text1","Alabama","GPE",3,1,"45491535"
"text1","Alabama","GPE",3,1,"45491398"
"text1","China","GPE",2,1,"45481328"
"text1","China","GPE",2,1,"45479494"
"text1","Julee","GPE",2,1,"45471882"
"text1","Puerto Rico","GPE",2,2,"45470270"
"text1","Georgia","GPE",2,1,"45465923"
"text1","Alabama","GPE",2,1,"45463374"
"text1","Tennessee","GPE",2,1,"45455340"
"text1","Tennessee","GPE",2,1,"45454618"
"text1","North Carolina","GPE",8,2,"45427358"
"text1","New York","GPE",15,2,"45427242"
"text1","Puerto Rico","GPE",2,2,"45427140"
"text1","Florida","GPE",2,1,"45424944"
"text1","Puerto Rico","GPE",2,2,"45424881"
"text1","South Carolina","GPE",2,2,"45424885"
"text1","Bahamas","GPE",3,1,"45424879"
"text1","Florida","GPE",2,1,"45424916"
"text1","South Carolina","GPE",2,2,"45424970"
"text1","Bahamas","GPE",3,1,"45424963"
"text1","Tulsa","GPE",37,1,"45424963"
"text1","Puerto Rico","GPE",2,2,"45425034"
"text1","Puerto Rico","GPE",2,2,"45424870"
"text1","Florida","GPE",2,1,"45424825"
"text1","South Carolina","GPE",2,2,"45424832"
"text1","Louisiana","GPE",7,1,"45423299"
"text1","the United States","GPE",6,3,"45422136"
"text1","Texas","GPE",7,1,"45415556"
"text1","Texas","GPE",7,1,"45415559"
"text1","Moonrise Kingdom","GPE",2,2,"45414550"
"text1","Dallas","GPE",10,1,"45414550"
"text1","Texas","GPE",2,1,"45410963"
"text1","South Carolina","GPE",3,2,"45410967"
"text1","the United States","GPE",6,3,"45408712"
"text1","Puerto Rico","GPE",2,2,"45405541"
"text1","Georgia","GPE",7,1,"45405317"
"text1","United Arab Emirates","GPE",2,3,"45404402"
"text1","Texas","GPE",2,1,"45397911"
"text1","Georgia","GPE",2,1,"45397255"
"text1","Georgia","GPE",2,1,"45395413"
"text1","Texas","GPE",2,1,"45393172"
"text1","the United States","GPE",6,3,"45386321"
"text1","Cobb County","GPE",2,2,"45384731"
"text1","Georgia","GPE",4,1,"45384731"
"text1","Baku","GPE",2,1,"45383974"
"text1","Azerbaijan","GPE",4,1,"45383974"
"text1","Puerto Rico","GPE",2,2,"45383870"
"text1","Puerto Rico","GPE",2,2,"45383847"
"text1","Puerto Rico","GPE",2,2,"45383816"
"text1","Texas","GPE",2,1,"45381576"
"text1","Georgia","GPE",2,1,"45381579"
"text1","the United States","GPE",6,3,"45375673"
"text1","the United States","GPE",6,3,"45375671"
"text1","Alabama","GPE",2,1,"45374450"
"text1","Alabama","GPE",2,1,"45369965"
"text1","Puerto Rico","GPE",2,2,"45362438"
"text1","South Carolina","GPE",6,2,"45361471"
"text1","Alabama","GPE",2,1,"45358574"
"text1","Georgia","GPE",5,1,"45358573"
"text1","South Carolina","GPE",5,2,"45358576"
"text1","Texas","GPE",2,1,"45356557"
"text1","Texas","GPE",7,1,"45349563"
"text1","Alabama","GPE",2,1,"45347634"
"text1","Alabama","GPE",3,1,"45347636"
"text1","Texas","GPE",2,1,"45347635"
"text1","Texas","GPE",2,1,"45347633"
"text1","Texas","GPE",2,1,"45347627"
"text1","Dallas","GPE",5,1,"45347510"
"text1","the United States","GPE",6,3,"45336626"
"text1","Georgia","GPE",2,1,"45325874"
"text1","Buddy","GPE",11,1,"45319754"
"text1","Alabama","GPE",2,1,"45318811"
"text1","Bahamas","GPE",3,1,"45300558"
"text1","South Carolina","GPE",2,2,"45297410"
"text1","Haiti","GPE",2,1,"45275400"
"text1","Haiti","GPE",2,1,"45275299"
"text1","Haiti","GPE",2,1,"45275207"
"text1","Haiti","GPE",2,1,"45275176"
"text1","Haiti","GPE",2,1,"45274957"
"text1","Haiti","GPE",2,1,"45273812"
"text1","Puerto Rico","GPE",2,2,"45258657"
"text1","Bronx","GPE",3,1,"45249932"
"text1","Georgia","GPE",5,1,"45256848"
"text1","Texas","GPE",2,1,"45247823"
"text1","the United States","GPE",6,3,"45241758"
"text1","the United States","GPE",6,3,"45241760"
"text1","North Carolina","GPE",5,2,"45238152"
"text1","Texas","GPE",2,1,"45236349"
"text1","South Carolina","GPE",3,2,"45226510"
"text1","Georgia","GPE",2,1,"45226508"
"text1","the United States","GPE",6,3,"45222947"
"text1","Kentucky","GPE",2,1,"45220743"
"text1","North Carolina","GPE",2,2,"45214130"
"text1","New Delhi India","GPE",5,3,"45210464"
"text1","US","GPE",21,1,"45210464"
"text1","Carolinas","GPE",3,1,"45208478"
"text1","Texas","GPE",3,1,"45202741"
"text1","LA","GPE",3,1,"45192452"
"text1","LA","GPE",3,1,"45192447"
"text1","the United States","GPE",6,3,"45187596"
"text1","Texas","GPE",2,1,"45181897"
"text1","Texas","GPE",2,1,"45163412"
"text1","NY","GPE",4,1,"45163412"
"text1","South Carolina","GPE",5,2,"45161207"
"text1","South Carolina","GPE",2,2,"45153653"
"text1","Texas","GPE",11,1,"45145910"
"text1","South Carolina","GPE",2,2,"45136936"
"text1","Korea","GPE",15,1,"45131783"
"text1","Texas","GPE",2,1,"45114448"
"text1","Georgia","GPE",3,1,"45104128"
"text1","Texas","GPE",2,1,"45084639"
"text1","Texas","GPE",2,1,"45084640"
"text1","LA","GPE",11,1,"45077359"
"text1","Texas","GPE",2,1,"45076636"
"text1","Carolinas","GPE",3,1,"45076634"
"text1","Texas","GPE",2,1,"45076638"
"text1","Puerto Rico","GPE",2,2,"45066317"
"text1","Texas","GPE",2,1,"45048517"
"text1","Texas","GPE",2,1,"45048516"
"text1","LA","GPE",11,1,"45043065"
"text1","Carolinas","GPE",3,1,"45038878"
"text1","South Carolina","GPE",6,2,"45024615"
"text1","LA","GPE",11,1,"45015984"
"text1","Georgia","GPE",5,1,"45013786"
"text1","Georgia","GPE",3,1,"45013788"
"text1","Texas","GPE",2,1,"45013791"
"text1","Texas","GPE",2,1,"45013792"
"text1","Puerto Rico","GPE",2,2,"45009400"
"text1","Mississippi","GPE",6,1,"45009234"
"text1","the United States","GPE",6,3,"45005226"
"text1","China","GPE",2,1,"44989855"
"text1","Blizzard","GPE",4,1,"44989855"
"text1","Texas","GPE",7,1,"44986616"
"text1","Mississippi","GPE",2,1,"44980955"
"text1","Northern NJ","GPE",9,2,"44972317"
"text1","California","GPE",6,1,"44971429"
"text1","New York","GPE",14,2,"44971429"
"text1","Texas","GPE",2,1,"44969432"
"text1","North Carolina","GPE",2,2,"44945277"
"text1","the United States","GPE",6,3,"44946251"
"text1","North Carolina","GPE",2,2,"44944849"
"text1","North Carolina","GPE",2,2,"44944823"
"text1","North Carolina","GPE",2,2,"44943739"
"text1","North Carolina","GPE",2,2,"44943697"
"text1","Far Rockaway","GPE",6,2,"44928173"
"text1","Georgia","GPE",2,1,"44921752"
"text1","Texas","GPE",2,1,"44904617"
"text1","the United States","GPE",6,3,"44899353"
"text1","West Virginia","GPE",2,2,"44889074"
"text1","Thailand","GPE",5,1,"44884880"
"text1","Mississippi","GPE",12,1,"44876726"
"text1","Miami","GPE",2,1,"44872945"
"text1","Florida","GPE",4,1,"44872945"
"text1","China","GPE",2,1,"44869214"
"text1","NC","GPE",8,1,"44845027"
"text1","China","GPE",6,1,"44827365"
"text1","Texas","GPE",2,1,"44821609"
"text1","Texas","GPE",2,1,"44821608"
"text1","West Virginia","GPE",2,2,"44817478"
"text1","China","GPE",2,1,"44812621"
"text1","Miami","GPE",2,1,"44810994"
"text1","NC","GPE",8,1,"44806215"
"text1","Arkansas","GPE",5,1,"44789736"
"text1","the United States","GPE",6,3,"44772959"
"text1","Texas","GPE",2,1,"44769379"
"text1","North Carolina","GPE",3,2,"44762190"
"text1","Puerto Rico","GPE",2,2,"44735334"
"text1","Puerto Rico","GPE",2,2,"44735327"
"text1","Tennessee","GPE",2,1,"44722099"
"text1","Port Washington","GPE",16,2,"44722099"
"text1","North Carolina","GPE",2,2,"44712385"
"text1","Texas","GPE",6,1,"44707156"
"text1","Georgia","GPE",2,1,"44699303"
"text1","Arkansas","GPE",8,1,"44695810"
"text1","Georgia","GPE",2,1,"44691046"
"text1","Tennessee","GPE",2,1,"44686601"
"text1","NYC","GPE",5,1,"44686601"
"text1","Tennessee","GPE",2,1,"44686601"
"text1","Tennessee","GPE",2,1,"44686426"
"text1","NYC","GPE",5,1,"44686426"
"text1","Tennessee","GPE",2,1,"44686426"
"text1","Alabama","GPE",5,1,"44669068"
"text1","Georgia","GPE",2,1,"44649395"
"text1","NC","GPE",6,1,"44649300"
"text1","Tennessee","GPE",2,1,"44649165"
"text1","Texas","GPE",6,1,"44622697"
"text1","Texas","GPE",2,1,"44612039"
"text1","Puerto Rico","GPE",2,2,"44593771"
"text1","Texas","GPE",2,1,"44581078"
"text1","Texas","GPE",2,1,"44577159"
"text1","Texas","GPE",7,1,"44550171"
"text1","Texas","GPE",7,1,"44550174"
"text1","Texas","GPE",7,1,"44530646"
"text1","Texas","GPE",2,1,"44525443"
"text1","Texas","GPE",2,1,"44525464"
"text1","Texas","GPE",2,1,"44525442"
"text1","Texas","GPE",2,1,"44525449"
"text1","Texas","GPE",2,1,"44525450"
"text1","North Carolina","GPE",6,2,"44524706"
"text1","the United States","GPE",6,3,"44517355"
"text1","Thailand","GPE",2,1,"44512800"
"text1","Texas","GPE",2,1,"44497938"
"text1","China","GPE",2,1,"44476321"
"text1","Texas","GPE",2,1,"44435298"
"text1","Puerto Rico","GPE",2,2,"44430220"
"text1","Thailand","GPE",7,1,"44430233"
"text1","Thailand","GPE",2,1,"44430227"
"text1","India","GPE",2,1,"44430246"
"text1","Thailand","GPE",7,1,"44430221"
"text1","Miami","GPE",2,1,"44430217"
"text1","Puerto Rico","GPE",2,2,"44430266"
"text1","Animal","GPE",15,1,"44430266"
"text1","Texas","GPE",2,1,"44428964"
"text1","Massachusetts","GPE",9,1,"44426994"
"text1","Georgia","GPE",2,1,"44417415"
"text1","Puerto Rico","GPE",2,2,"44408921"
"text1","Alabama","GPE",3,1,"44403673"
"text1","Alabama","GPE",5,1,"44391932"
"text1","Florida","GPE",2,1,"44383039"
"text1","New Hampshire","GPE",4,2,"44383039"
"text1","Texas","GPE",2,1,"44349112"
"text1","S.","GPE",5,1,"44343167"
"text1","Texas","GPE",2,1,"44343158"
"text1","LA","GPE",2,1,"44331515"
"text1","Thailand","GPE",7,1,"44266685"
"text1","Ellis","GPE",2,1,"44260705"
"text1","Norwalk","GPE",15,1,"44260705"
"text1","Mississippi","GPE",9,1,"44250068"
"text1","Alabama","GPE",2,1,"44247112"
"text1","Texas","GPE",2,1,"44234512"
"text1","San Antonio's","GPE",2,3,"44185483"
"text1","Texas","GPE",2,1,"44179580"
"text1","the United States","GPE",6,3,"44177070"
"text1","Puerto Rico","GPE",2,2,"44174656"
"text1","Puerto Rico","GPE",2,2,"44174649"
"text1","Samaritan","GPE",4,1,"44163332"
"text1","Texas","GPE",2,1,"44158360"
"text1","VA","GPE",27,1,"44148722"
"text1","Egypt","GPE",2,1,"44148363"
"text1","the United States","GPE",5,3,"44141534"
"text1","Texas","GPE",2,1,"44138050"
"text1","the United States","GPE",5,3,"44135005"
"text1","San Antonio's","GPE",2,3,"44134052"
"text1","Georgia","GPE",5,1,"44118324"
"text1","Puerto Rico","GPE",2,2,"44092698"
"text1","Texas","GPE",2,1,"44081540"
"text1","Texas","GPE",2,1,"44075182"
"text1","Puerto Rico","GPE",5,2,"44052379"
"text1","Georgia","GPE",5,1,"43988448"
"text1","Texas","GPE",2,1,"43984935"
"text1","Puerto Rico","GPE",2,2,"43973382"
"text1","Texas","GPE",2,1,"43968363"
"text1","West Virginia","GPE",6,2,"43947907"
"text1","West Virginia","GPE",6,2,"43947788"
"text1","South Carolina","GPE",6,2,"43946482"
"text1","Thailand","GPE",8,1,"43892654"
"text1","Posh Pets","GPE",15,2,"43892654"
"text1","Florida","GPE",3,1,"43839443"
"text1","Puerto Rico","GPE",2,2,"43812426"
"text1","Puerto Rico","GPE",2,2,"43812427"
"text1","Tennessee","GPE",2,1,"43783338"
"text1","Puerto Rico","GPE",2,2,"43762854"
"text1","Texas","GPE",2,1,"43762173"
"text1","Texas","GPE",8,1,"43736069"
"text1","Miami","GPE",10,1,"43735818"
"text1","Texas","GPE",11,1,"43703889"
"text1","the United States","GPE",6,3,"43684756"
"text1","Georgia","GPE",7,1,"43671517"
"text1","Kentucky","GPE",2,1,"43659957"
"text1","North Carolina","GPE",2,2,"43658136"
"text1","Egypt","GPE",2,1,"43624867"
"text1","Arkansas","GPE",7,1,"43623076"
"text1","Texas","GPE",2,1,"43601266"
"text1","North Carolina","GPE",2,2,"43583203"
"text1","New York","GPE",9,2,"43577454"
"text1","Texas","GPE",2,1,"43576051"
"text1","Texas","GPE",2,1,"43576052"
"text1","Puerto Rico","GPE",2,2,"43559273"
"text1","Texas","GPE",2,1,"43550192"
"text1","Texas","GPE",2,1,"43550191"
"text1","Texas","GPE",9,1,"43550193"
"text1","Texas","GPE",7,1,"43546947"
"text1","California","GPE",2,1,"43529811"
"text1","LA","GPE",8,1,"43529811"
"text1","NYC","GPE",22,1,"43529811"
"text1","Egypt","GPE",2,1,"43529318"
"text1","Puerto Rico","GPE",2,2,"43529304"
"text1","Texas","GPE",2,1,"43521079"
"text1","Texas","GPE",16,1,"43512091"
"text1","Jackson","GPE",6,1,"43474805"
"text1","Mississippi","GPE",8,1,"43474805"
"text1","Georgia","GPE",2,1,"43438084"
"text1","Texas","GPE",8,1,"43382199"
"text1","Louisiana","GPE",7,1,"43326806"
"text1","Texas","GPE",11,1,"43286683"
"text1","South Carolina","GPE",2,2,"43279225"
"text1","PetsMart","GPE",7,1,"43277960"
"text1","Georgia","GPE",6,1,"43270299"
"text1","Philadelphia","GPE",5,1,"43268890"
"text1","San Antonio's","GPE",2,3,"43243922"
"text1","the United States","GPE",6,3,"43192734"
"text1","Louisiana","GPE",7,1,"43180832"
"text1","South Carolina","GPE",2,2,"43138391"
"text1","North Carolina","GPE",15,2,"43121393"
"text1","South Korea","GPE",7,2,"43084598"
"text1","NYC","GPE",16,1,"43084598"
"text1","Afghanistan","GPE",2,1,"43082511"
"text1","US","GPE",12,1,"43082511"
"text1","Bahamas","GPE",3,1,"42977919"
"text1","Texas","GPE",7,1,"42977245"
"text1","Texas","GPE",7,1,"42975723"
"text1","Texas","GPE",7,1,"42971703"
"text1","the United States","GPE",6,3,"42931136"
"text1","Carolinas","GPE",7,1,"42924971"
"text1","Puerto Rico","GPE",2,2,"42914400"
"text1","San Antonio's","GPE",2,3,"42781510"
"text1","Manhattan","GPE",2,1,"42780512"
"text1","Florida","GPE",2,1,"42689948"
"text1","California","GPE",4,1,"42672307"
"text1","Alabama","GPE",2,1,"42662787"
"text1","Texas","GPE",2,1,"42640407"
"text1","South Carolina","GPE",2,2,"42572034"
"text1","Mississippi","GPE",2,1,"42486963"
"text1","Puerto Rico","GPE",2,2,"42458463"
"text1","Egypt","GPE",2,1,"42308856"
"text1","NJ,","GPE",6,2,"42225054"
"text1","Texas","GPE",2,1,"42213251"
"text1","Bronx","GPE",4,1,"42123387"
"text1","Georgia","GPE",2,1,"42071615"
"text1","Texas","GPE",2,1,"42065333"
"text1","Texas","GPE",2,1,"42011360"
"text1","Texas","GPE",2,1,"42011359"
"text1","Texas","GPE",2,1,"41876293"
"text1","Bahamas","GPE",3,1,"41765814"
"text1","Puerto Rico","GPE",2,2,"41652452"
"text1","Puerto Rico","GPE",2,2,"41612742"
"text1","Georgia","GPE",7,1,"41543587"
"text1","Tennessee","GPE",2,1,"41433972"
"text1","the United States","GPE",6,3,"41403819"
"text1","Poughkeepsie","GPE",2,1,"41359772"
"text1","Egypt","GPE",2,1,"41357644"
"text1","the United States","GPE",6,3,"41263544"
"text1","MA","GPE",12,1,"41259281"
"text1","Puerto Rico","GPE",2,2,"41171548"
"text1","North Carolina","GPE",2,2,"41082837"
"text1","Puerto Rico","GPE",2,2,"41071296"
"text1","Manchester","GPE",3,1,"41050584"
"text1","NH","GPE",5,1,"41050584"
"text1","Puerto Rico","GPE",2,2,"41043355"
"text1","Texas","GPE",2,1,"40941706"
"text1","Quincy","GPE",2,1,"40929876"
"text1","Manhattan","GPE",2,1,"40610971"
"text1","Texas","GPE",2,1,"40561240"
"text1","Puerto Rico","GPE",2,2,"40557866"
"text1","Puerto Rico","GPE",2,2,"40557781"
"text1","Puerto Rico","GPE",2,2,"40221448"
"text1","South Carolina","GPE",2,2,"40180371"
"text1","the United States","GPE",6,3,"39794656"
"text1","Alabama","GPE",2,1,"39777150"
"text1","Puerto Rico","GPE",5,2,"39760986"
"text1","Newark","GPE",3,1,"39591298"
"text1","Georgia","GPE",5,1,"39500870"
"text1","NC","GPE",8,1,"39352398"
"text1","Texas","GPE",2,1,"39317818"
"text1","Mutts","GPE",3,1,"39052310"
"text1","Georgia","GPE",7,1,"38588775"
"text1","Puerto Rico","GPE",2,2,"38383022"
"text1","Puerto Rico","GPE",2,2,"38383013"
"text1","Texas","GPE",7,1,"38050885"
"text1","Maine","GPE",2,1,"37848260"
"text1","Pennsylvania","GPE",5,1,"37848260"
"text1","Delaware","GPE",7,1,"37848260"
"text1","Maryland","GPE",13,1,"37848260"
"text1","Tennessee","GPE",2,1,"37673804"
"text1","Staten Island","GPE",8,2,"37357181"
"text1","NY","GPE",11,1,"37357181"
"text1","Ohio","GPE",8,1,"37302426"
"text1","Maine","GPE",2,1,"37253070"
"text1","Pennsylvania","GPE",5,1,"37253070"
"text1","Delaware","GPE",7,1,"37253070"
"text1","Maryland","GPE",13,1,"37253070"
"text1","Egypt","GPE",2,1,"36887156"
"text1","Puerto Rico","GPE",2,2,"36886796"
"text1","Zazu","GPE",2,1,"36659999"
"text1","Thailand","GPE",8,1,"36408656"
"text1","Egypt","GPE",2,1,"36310469"
"text1","Puerto Rico","GPE",2,2,"36052779"
"text1","Texas","GPE",7,1,"35587001"
"text1","China","GPE",2,1,"35557303"
"text1","Egypt","GPE",2,1,"35011554"
"text1","Puerto Rico","GPE",2,2,"34998674"
"text1","Newark","GPE",3,1,"34677001"
"text1","Puerto Rico","GPE",2,2,"34262953"
"text1","Newark","GPE",7,1,"34247354"
"text1","NJ","GPE",9,1,"34247354"
"text1","Alabama","GPE",8,1,"33675085"
"text1","NC","GPE",8,1,"33674995"
"text1","North Carolina","GPE",2,2,"32753766"
"text1","Queen","GPE",4,1,"30960416"
"text1","Hurricane","GPE",3,1,"30788438"
"text1","Miami","GPE",3,1,"30787045"
"text1","NC","GPE",2,1,"30473326"
"text1","Lab Rescue LRCP","GPE",2,3,"46043149"
"text1","Maryland","GPE",5,1,"46043149"
"text1","Virginia","GPE",7,1,"46043149"
"text1","Lab Rescue LRCP","GPE",2,3,"46043099"
"text1","Maryland","GPE",5,1,"46043099"
"text1","Virginia","GPE",7,1,"46043099"
"text1","Lab Rescue LRCP","GPE",2,3,"46042618"
"text1","Maryland","GPE",5,1,"46042618"
"text1","Virginia","GPE",7,1,"46042618"
"text1","Lab Rescue LRCP","GPE",2,3,"46042587"
"text1","Maryland","GPE",5,1,"46042587"
"text1","Virginia","GPE",7,1,"46042587"
"text1","Lab Rescue LRCP","GPE",2,3,"46042569"
"text1","Maryland","GPE",5,1,"46042569"
"text1","Virginia","GPE",7,1,"46042569"
"text1","Lab Rescue LRCP","GPE",2,3,"46042372"
"text1","Maryland","GPE",5,1,"46042372"
"text1","Virginia","GPE",7,1,"46042372"
"text1","Lab Rescue LRCP","GPE",2,3,"46042334"
"text1","Maryland","GPE",5,1,"46042334"
"text1","Virginia","GPE",7,1,"46042334"
"text1","West Virginia","GPE",7,2,"46040662"
"text1","Kentucky","GPE",13,1,"46040662"
"text1","Lab Rescue LRCP","GPE",2,3,"46038360"
"text1","Maryland","GPE",5,1,"46038360"
"text1","Virginia","GPE",7,1,"46038360"
"text1","Virginia","GPE",5,1,"46038194"
